,epoch_id,subject_id,session,channel,delta,theta,alpha,beta,gamma,dominant_band
8268,413,1,baseline,EEG C3,0.33055547725360757,0.07143457761273089,0.052168048363723164,0.19990168646326337,0.34594021030667504,gamma
8269,413,1,baseline,EEG C4,0.5379009396711497,0.11118580492699608,0.06217526012545745,0.19819407799391697,0.0905439172824797,delta
8270,413,1,baseline,EEG T5,0.24387902804071085,0.029129184471289146,0.023092038198570607,0.2578262806170621,0.4460734686723673,gamma
8271,413,1,baseline,EEG T6,0.33985284602606375,0.04233758083488744,0.26623223403352575,0.20147724193590746,0.1501000971696155,delta
8272,413,1,baseline,EEG P3,0.4982493343164958,0.04567169234841358,0.031015418890741834,0.18209674716351945,0.24296680728082926,delta
8273,413,1,baseline,EEG P4,0.5773729985571927,0.0431621710546383,0.1815515525629835,0.1201097267022552,0.07780355112293035,delta
8274,413,1,baseline,EEG O1,0.5517300845881149,0.08914978049658927,0.16316450149434242,0.12148749252552268,0.0744681408954307,delta
8275,413,1,baseline,EEG O2,0.4310887838676611,0.030863676053354376,0.3971383600711008,0.10337417773039125,0.03753500227749239,delta
8276,413,1,baseline,EEG Fz,0.2513517816457026,0.23841023672413647,0.1724250517032339,0.23086735119972315,0.10694557872720378,delta
8277,413,1,baseline,EEG Cz,0.5118940634686918,0.13214790189848813,0.0650536155827219,0.1815363882628198,0.10936803078727843,delta
8278,413,1,baseline,EEG Pz,0.6128613872187402,0.09429067040008789,0.0809431159233098,0.12967239010730686,0.08223243635055529,delta
8279,413,1,baseline,EEG A2-A1,0.16531237396359647,0.015209721628517348,0.017452409851801087,0.2542497608257808,0.5477757337303044,gamma
8280,414,1,baseline,EEG Fp1,0.08101328891234487,0.2425815874469879,0.11858778694228359,0.2780360805868489,0.27978125611153476,gamma
8281,414,1,baseline,EEG Fp2,0.08782038434821264,0.3261156957982097,0.1407183269576368,0.2506034029562516,0.19474218993968906,theta
8282,414,1,baseline,EEG F3,0.04244459402776927,0.11188442049489224,0.0657460837036414,0.38556308331477795,0.39436181845891916,gamma
8283,414,1,baseline,EEG F4,0.13852150819653228,0.25494907690932267,0.09405638716580668,0.3082071676981019,0.20426586003023656,beta
8284,414,1,baseline,EEG F7,0.057737786366578385,0.18282570718431237,0.1014641503364743,0.30376271908355906,0.35420963702907593,gamma
8285,414,1,baseline,EEG F8,0.08267875925421528,0.22947636001448007,0.11280304597444603,0.35575738257928885,0.21928445217756976,beta
8286,414,1,baseline,EEG T3,0.02058117260131252,0.009363002814803026,0.021293777843347312,0.4620491665975859,0.4867128801429512,gamma
8287,414,1,baseline,EEG T4,0.10743244776215953,0.14753937685249913,0.10043302689681993,0.44615136398133765,0.19844378450718378,beta
8288,414,1,baseline,EEG C3,0.016710281545565524,0.07605286670241497,0.041033102522392916,0.4319406818560852,0.4342630673735414,gamma
8289,414,1,baseline,EEG C4,0.031423278860472005,0.24431166106798613,0.0995513003268731,0.43752847510497833,0.18718528463969042,beta
8290,414,1,baseline,EEG T5,0.037958878769418246,0.010979008255343292,0.03365563135980801,0.4200112401507425,0.49739524146468794,gamma
8291,414,1,baseline,EEG T6,0.15676919142913745,0.0454048479423577,0.18510172131248007,0.40469758229158026,0.20802665702444442,beta
8292,414,1,baseline,EEG P3,0.021047806311518036,0.08516492179784085,0.05605849066344052,0.44316381835921675,0.39456496286798387,beta
8293,414,1,baseline,EEG P4,0.031128621260288005,0.08455421584835714,0.23293821515696977,0.4954298869228643,0.15594906081152077,beta
8294,414,1,baseline,EEG O1,0.10254405463107175,0.126348071812158,0.11204619022020516,0.4964278309927794,0.16263385234378586,beta
8295,414,1,baseline,EEG O2,0.07444483695492941,0.03559407051005846,0.2811983498739714,0.5290348894153097,0.07972785324573105,beta
8296,414,1,baseline,EEG Fz,0.08080407629727406,0.2203043596016704,0.12986586646544895,0.3479513197025073,0.22107437793309928,beta
8297,414,1,baseline,EEG Cz,0.06524793210824474,0.24270325289479358,0.08203517645069773,0.40148107477346123,0.20853256377280283,beta
8298,414,1,baseline,EEG Pz,0.11912126590667044,0.1057052260345773,0.09417182075421308,0.4847992880529441,0.19620239925159524,beta
8299,414,1,baseline,EEG A2-A1,0.06233639401740799,0.021365019101460547,0.060825264081744795,0.44185044921191996,0.41362287358746685,beta
8300,415,1,baseline,EEG Fp1,0.21793901441543534,0.10552839891020133,0.1550804243577559,0.3288625319985951,0.1925896303180123,beta
8301,415,1,baseline,EEG Fp2,0.19108828600179154,0.13613197957025255,0.18170038538326302,0.37994067016657823,0.11113867887811467,beta
8302,415,1,baseline,EEG F3,0.07607871482569308,0.08090731508807163,0.10172558757105143,0.48350616952935094,0.25778221298583304,beta
8303,415,1,baseline,EEG F4,0.17220485026634225,0.17467785570267078,0.1338525226066952,0.40347756667076706,0.1157872047535246,beta
8304,415,1,baseline,EEG F7,0.2485224193657302,0.08724667124821883,0.09265292675682602,0.29854574609119033,0.27303223653803466,beta
8305,415,1,baseline,EEG F8,0.32828521406489347,0.13038079124567764,0.11312312603920407,0.3305122417429757,0.09769862690724906,beta
8306,415,1,baseline,EEG T3,0.02323455851708229,0.01942766763221828,0.017178488986497202,0.6083247543749423,0.33183453048926004,beta
8307,415,1,baseline,EEG T4,0.361426699012792,0.12949342472470385,0.031662021026479435,0.3813595602362588,0.096058294999766,beta
8308,415,1,baseline,EEG C3,0.1322597835479478,0.09207093646879301,0.05161541491683673,0.46251478496083487,0.26153908010558763,beta
8309,415,1,baseline,EEG C4,0.44001272656232177,0.11853990298046842,0.0470598393956756,0.3355912736874581,0.05879625737407607,delta
8310,415,1,baseline,EEG T5,0.16887447550095755,0.05290803615543299,0.03642731932837125,0.3712270385244417,0.37056313049079653,beta
8311,415,1,baseline,EEG T6,0.565793917067927,0.05286389895064204,0.029878238996869328,0.23610374344157237,0.1153602015429892,delta
8312,415,1,baseline,EEG P3,0.26629952827360315,0.2703188265335809,0.06356593529011033,0.23389381216340766,0.16592189773929808,theta
8313,415,1,baseline,EEG P4,0.5160576864375643,0.1345428806669218,0.05164799944682937,0.23591377375402092,0.06183765969466351,delta
8314,415,1,baseline,EEG O1,0.45406523681564476,0.23097067475193436,0.03899210686999617,0.17914114929594616,0.09683083226647865,delta
8315,415,1,baseline,EEG O2,0.5479865681033786,0.13693273552237242,0.04418059462718143,0.22053271478600486,0.05036738696106271,delta
8316,415,1,baseline,EEG Fz,0.14700660383343225,0.14077366853122342,0.15924873620726945,0.42010654160392125,0.13286444982415346,beta
8317,415,1,baseline,EEG Cz,0.503073409352954,0.11394941936345168,0.08373579143669047,0.21802290654055306,0.08121847330635072,delta
8318,415,1,baseline,EEG Pz,0.307849709833542,0.2753185969528389,0.126237362345853,0.20023906516412532,0.09035526570364093,delta
8319,415,1,baseline,EEG A2-A1,0.1782044181757042,0.019689775205293445,0.027215306515352068,0.5337546960793473,0.24113580402430299,beta
8320,416,1,baseline,EEG Fp1,0.10483744783229157,0.11566775018280268,0.3300118948194478,0.42663463685446057,0.022848270310997485,beta
8321,416,1,baseline,EEG Fp2,0.12549091429240916,0.15061744504368857,0.35334125053281035,0.34637793217010665,0.024172457960985255,alpha
8322,416,1,baseline,EEG F3,0.08364279574324265,0.10826741730581087,0.2951678872133515,0.48558363342918165,0.027338266308413184,beta
8323,416,1,baseline,EEG F4,0.1250077178938624,0.19656260085328484,0.18238968185946172,0.484458130934593,0.01158186845879809,beta
8324,416,1,baseline,EEG F7,0.22898688760932254,0.08846602370166053,0.3040422260939612,0.36312443298231434,0.015380429612741301,beta
8325,416,1,baseline,EEG F8,0.221890518368291,0.09719738004978254,0.27109802003372435,0.39421098941181015,0.015603092136391813,beta
8326,416,1,baseline,EEG T3,0.06669823121548797,0.0753451341606582,0.18242549984136897,0.4363043517509096,0.23922678303157519,beta
8327,416,1,baseline,EEG T4,0.4939502701495763,0.1256024070929422,0.13233498565250085,0.2206308164589346,0.027481520646046025,delta
8328,416,1,baseline,EEG C3,0.06296221818577291,0.14059461610424506,0.23650074295357568,0.5187855677745303,0.04115685498187611,beta
8329,416,1,baseline,EEG C4,0.2851874365120498,0.19324695612040665,0.14541376174629136,0.3561838962586016,0.019967949362650478,beta
8330,416,1,baseline,EEG T5,0.39524628378440624,0.22972302333407482,0.16743436249890753,0.19177809357084097,0.01581823681177048,delta
8331,416,1,baseline,EEG T6,0.5400403425469528,0.11678034518374637,0.15719557474882914,0.15478527770360442,0.03119845981686721,delta
8332,416,1,baseline,EEG P3,0.0752515483624939,0.21800988693598997,0.2699873114755646,0.4045212598728876,0.032229993353063875,beta
8333,416,1,baseline,EEG P4,0.13883894553712778,0.24325633519700957,0.18240526813715882,0.39805285081582664,0.037446600312877235,beta
8334,416,1,baseline,EEG O1,0.10102601649294034,0.14839911838149303,0.3743706498531227,0.35177221969563394,0.024431995576810087,alpha
8335,416,1,baseline,EEG O2,0.13244276944959243,0.2778909473964143,0.22153637165669943,0.3309545814319091,0.03717533006538483,beta
8336,416,1,baseline,EEG Fz,0.08059469945836431,0.20371164165026573,0.22695506328619142,0.47857958153184776,0.01015901407333085,beta
8337,416,1,baseline,EEG Cz,0.12203434033246638,0.28356109797465495,0.15866956581777647,0.41938057114759586,0.01635442472750651,beta
8338,416,1,baseline,EEG Pz,0.4255331976181194,0.22157955043886027,0.1289816719152121,0.21161332987244305,0.012292250155365118,delta
8339,416,1,baseline,EEG A2-A1,0.23269277515329712,0.17754358781390162,0.0742229959562901,0.3934296756382662,0.12211096543824491,beta
8340,417,1,baseline,EEG Fp1,0.29682643297791483,0.21521781334081472,0.17315490473093317,0.292872892979023,0.021927955971314396,delta
8341,417,1,baseline,EEG Fp2,0.23345277719680826,0.2356807531608157,0.18448700290278708,0.3238877969738561,0.022491669765732726,beta
8342,417,1,baseline,EEG F3,0.4003163378154911,0.19178089195047113,0.10980287330037254,0.28251153373056315,0.015588363203102184,delta
8343,417,1,baseline,EEG F4,0.4427807128198311,0.11747640449817769,0.11193142517997463,0.3153922525176706,0.012419204984345865,delta
8344,417,1,baseline,EEG F7,0.286494250294412,0.22525272320465672,0.1648860120188619,0.2955265848647278,0.027840429617341556,beta
8345,417,1,baseline,EEG F8,0.2684509284651376,0.3133087241398591,0.13242350323101904,0.26535467725274275,0.02046216691124155,theta
8346,417,1,baseline,EEG T3,0.4768447855393737,0.13127953234490283,0.08118543309172428,0.28100721487095576,0.02968303415304356,delta
8347,417,1,baseline,EEG T4,0.3242355017491069,0.05537619168203593,0.1092131344319128,0.4906704139178836,0.02050475821906076,beta
8348,417,1,baseline,EEG C3,0.4962706655573386,0.0992031449186336,0.04721665073516519,0.34371296761758163,0.01359657117128093,delta
8349,417,1,baseline,EEG C4,0.4017399590761765,0.08190819406316477,0.09942444963497056,0.4060116019062203,0.010915795319468022,beta
8350,417,1,baseline,EEG T5,0.6067043304188015,0.11636862131898774,0.024768260225068294,0.22481100947073715,0.02734777856640526,delta
8351,417,1,baseline,EEG T6,0.2840839903159459,0.019452162411320115,0.2331953128169351,0.44169300750877505,0.021575526947023905,beta
8352,417,1,baseline,EEG P3,0.514420552865288,0.12128928079894194,0.06095024867158932,0.29407899261898496,0.009260925045195713,delta
8353,417,1,baseline,EEG P4,0.5343406502058393,0.061273813488496545,0.114240763388663,0.27984272394055687,0.010302048976444114,delta
8354,417,1,baseline,EEG O1,0.4388146907200447,0.11578598104313535,0.20819249672843343,0.21629301800274178,0.0209138135056447,delta
8355,417,1,baseline,EEG O2,0.49007529858174104,0.04968659527696411,0.17075883491981048,0.2678003133789054,0.02167895784257885,delta
8356,417,1,baseline,EEG Fz,0.45992773142447907,0.1375902574839233,0.11205448353878343,0.27620436422670175,0.014223163326112535,delta
8357,417,1,baseline,EEG Cz,0.5872719564530702,0.05252241857896959,0.05922932514781444,0.29398987593223963,0.0069864238879062445,delta
8358,417,1,baseline,EEG Pz,0.6100747483379894,0.124702491485317,0.03203410165119351,0.22614828427885528,0.007040374246644743,delta
8359,417,1,baseline,EEG A2-A1,0.33028452074401027,0.24816869396402658,0.08576347126906494,0.3008181563641569,0.03496515765874146,delta
8360,418,1,baseline,EEG Fp1,0.46030174483837455,0.25130624008867214,0.106440367472538,0.16026289019387902,0.021688757406536367,delta
8361,418,1,baseline,EEG Fp2,0.4259124929746646,0.26545484148925264,0.11156915745496072,0.1686534653854776,0.028410042695644615,delta
8362,418,1,baseline,EEG F3,0.4749150090974852,0.24885479879494538,0.12876354134617324,0.13315600474616668,0.014310646015229517,delta
8363,418,1,baseline,EEG F4,0.653670204204566,0.14799878287984444,0.04632228964307824,0.1358355727702564,0.01617315050225491,delta
8364,418,1,baseline,EEG F7,0.4166836565629731,0.25170162013480907,0.12428930312275108,0.18557662881516104,0.02174879136430559,delta
8365,418,1,baseline,EEG F8,0.4621858898227445,0.2340019261988345,0.11501849424693888,0.15772590197501993,0.03106778775646214,delta
8366,418,1,baseline,EEG T3,0.325640991876439,0.25434980206891256,0.17474395642349702,0.22559966194647263,0.01966558768467868,delta
8367,418,1,baseline,EEG T4,0.31420935333210603,0.3541979480593379,0.18735472412107335,0.12500760611523537,0.019230368372247324,theta
8368,418,1,baseline,EEG C3,0.4655753100703692,0.22550097905096686,0.16572910061744794,0.13504566558303313,0.008148944678183,delta
8369,418,1,baseline,EEG C4,0.3048616412594014,0.4246211743521864,0.13844153480953877,0.11797057272745115,0.014105076851422335,theta
8370,418,1,baseline,EEG T5,0.2626486598906869,0.14053413237273973,0.1150392602844627,0.44083728832665947,0.04094065912545118,beta
8371,418,1,baseline,EEG T6,0.19481431614167122,0.34930782665587445,0.177810904064874,0.24536527046584003,0.0327016826717402,theta
8372,418,1,baseline,EEG P3,0.4382910814789593,0.16722656791675555,0.15683914931675447,0.2144595542054273,0.02318364708210331,delta
8373,418,1,baseline,EEG P4,0.3103041648438635,0.27375989897549025,0.18138774757665035,0.22061671614980977,0.01393147245418619,delta
8374,418,1,baseline,EEG O1,0.17006315557191354,0.1063738116268738,0.18900736977097332,0.5193398726974773,0.015215790332762017,beta
8375,418,1,baseline,EEG O2,0.23183296143291648,0.14876460521763749,0.23406072438729647,0.3712027170021199,0.014138991960029707,beta
8376,418,1,baseline,EEG Fz,0.5360179718977779,0.2111194232902232,0.11638531021135445,0.12596988505160212,0.010507409549042505,delta
8377,418,1,baseline,EEG Cz,0.34574915634543274,0.4070638802343964,0.132459239683581,0.09930312714572642,0.015424596590863439,theta
8378,418,1,baseline,EEG Pz,0.6024205962407353,0.1962224976595264,0.10753807426073982,0.08253480663737064,0.011284025201627685,delta
8379,418,1,baseline,EEG A2-A1,0.17748504865141704,0.1722676999836684,0.29684819340317636,0.30985161945998807,0.043547438501750114,beta
8380,419,1,baseline,EEG Fp1,0.20561138110999014,0.5729863610419875,0.04988549403786572,0.1560384950549832,0.015478268755173382,theta
8381,419,1,baseline,EEG Fp2,0.14025607108324886,0.6221262763630593,0.05693792247127303,0.16459614104221737,0.01608358904020155,theta
8382,419,1,baseline,EEG F3,0.1004563707687055,0.5725639801153001,0.08456833798284463,0.2287186556727269,0.01369265546042285,theta
8383,419,1,baseline,EEG F4,0.128977424663432,0.5320144514519956,0.06587359957061942,0.25925446942374186,0.01388005489021114,theta
8384,419,1,baseline,EEG F7,0.2089633988963157,0.5611205385336877,0.046985900774389674,0.1628596424838195,0.020070519311787396,theta
8385,419,1,baseline,EEG F8,0.047138601942220054,0.5140784859715146,0.09062580322850514,0.31986781059889785,0.0282892982588621,theta
8386,419,1,baseline,EEG T3,0.09450387784803366,0.273525549457185,0.12556494834051143,0.46215216246617186,0.04425346188809796,beta
8387,419,1,baseline,EEG T4,0.4956642428497586,0.2195505197611176,0.053759308722386254,0.20640751677747546,0.024618411889262146,delta
8388,419,1,baseline,EEG C3,0.22677510063133405,0.3327366686600212,0.11458276140629914,0.3087413661548149,0.017164103147530762,theta
8389,419,1,baseline,EEG C4,0.32628827114082715,0.33614375781441463,0.06696280047396046,0.25242986618678914,0.01817530438400855,theta
8390,419,1,baseline,EEG T5,0.27821931888106266,0.20761709012830057,0.07800805940861169,0.3315254629366566,0.10463006864536857,beta
8391,419,1,baseline,EEG T6,0.2822901929821855,0.24277054744711074,0.15289080377864941,0.28539026557661507,0.03665819021543924,beta
8392,419,1,baseline,EEG P3,0.45956299821519925,0.20518234147914902,0.07913937122639421,0.2385575946134945,0.017557694465763184,delta
8393,419,1,baseline,EEG P4,0.36859859920998694,0.18348838330544745,0.11206424073974712,0.31671745096659387,0.01913132577822453,delta
8394,419,1,baseline,EEG O1,0.3621067078522255,0.13931663527123564,0.13761072806993685,0.3234702553685012,0.03749567343810074,delta
8395,419,1,baseline,EEG O2,0.3547886612580897,0.11208059214073911,0.12888623335943628,0.3769187803252538,0.027325732916481046,beta
8396,419,1,baseline,EEG Fz,0.11194733254414281,0.5415536638942401,0.10160399225069776,0.23111948113432465,0.013775530176594705,theta
8397,419,1,baseline,EEG Cz,0.26201510075454637,0.3892406489873494,0.09123252511849998,0.23947732353632709,0.018034401603277038,theta
8398,419,1,baseline,EEG Pz,0.4017421627230703,0.2013182581666961,0.13549727292667804,0.2430381945562535,0.01840411162730208,delta
8399,419,1,baseline,EEG A2-A1,0.4614441853284824,0.15549028107837568,0.12101064221426952,0.20074160761771415,0.06131328376115842,delta
8400,420,1,baseline,EEG Fp1,0.1526849008047761,0.2384471205181891,0.1522454349158332,0.393972083604466,0.06265046015673563,beta
8401,420,1,baseline,EEG Fp2,0.18685887233767645,0.26045267694019536,0.17268242632401323,0.3194973224697223,0.060508701928392666,beta
8402,420,1,baseline,EEG F3,0.1916971204168712,0.11689006175013995,0.17213745111246861,0.4512809266417544,0.0679944400787658,beta
8403,420,1,baseline,EEG F4,0.3228170683669537,0.1292213161354506,0.1348593591167264,0.3608100612046394,0.052292195176229885,beta
8404,420,1,baseline,EEG F7,0.17058891434520576,0.19119274379713658,0.14026409253853092,0.42834507617460765,0.06960917314451918,beta
8405,420,1,baseline,EEG F8,0.28816625203120266,0.16493616074185058,0.17560224840963726,0.34001657586631695,0.03127876295099259,beta
8406,420,1,baseline,EEG T3,0.10963747693434785,0.11214890191490448,0.15271511526262946,0.4592199747328099,0.1662785311553083,beta
8407,420,1,baseline,EEG T4,0.16344341249676428,0.23880222807713297,0.21181770059242688,0.32433230810227487,0.061604350731400984,beta
8408,420,1,baseline,EEG C3,0.32728653302636956,0.0926364620459834,0.19427423076697828,0.34440476971740375,0.04139800444326493,beta
8409,420,1,baseline,EEG C4,0.25080246661988037,0.14495401763861931,0.14866963262125216,0.39674817805984286,0.058825705060405215,beta
8410,420,1,baseline,EEG T5,0.0924283723470766,0.13482597706128704,0.25730810070783905,0.3963520633692971,0.11908548651449996,beta
8411,420,1,baseline,EEG T6,0.3881385314722305,0.11875757657820564,0.14644296444793514,0.21832485890242392,0.12833606859920482,delta
8412,420,1,baseline,EEG P3,0.10701164479514251,0.1679415613464071,0.36734646678573396,0.310442217159285,0.047258109913431344,alpha
8413,420,1,baseline,EEG P4,0.16490351450924273,0.18407559329401807,0.3128801345940093,0.31059513880909734,0.027545618793632664,alpha
8414,420,1,baseline,EEG O1,0.06935027633459245,0.14196955460240443,0.46770150858703735,0.2904905349402324,0.030488125535733324,alpha
8415,420,1,baseline,EEG O2,0.2297355487966217,0.13395211007912555,0.33974427383948774,0.27227979138746994,0.02428827589729512,alpha
8416,420,1,baseline,EEG Fz,0.24376761637807373,0.12893238711101854,0.16923685241805672,0.40151080442885617,0.05655233966399494,beta
8417,420,1,baseline,EEG Cz,0.11372471570223935,0.14128850740487836,0.20514874649846487,0.4722570653833934,0.06758096501102394,beta
8418,420,1,baseline,EEG Pz,0.41148741165209857,0.14783306769423635,0.2480118567541205,0.17498034489143435,0.017687319008110016,delta
8419,420,1,baseline,EEG A2-A1,0.49651151570119656,0.10753074445217894,0.11406946448400994,0.13930747107586455,0.14258080428674996,delta
8420,421,1,baseline,EEG Fp1,0.3615400376930953,0.25560284851010723,0.09104616803030952,0.25013896515746326,0.04167198060902462,delta
8421,421,1,baseline,EEG Fp2,0.38384297047709165,0.22937467306904297,0.08211302650026489,0.2600262735118066,0.044643056441793914,delta
8422,421,1,baseline,EEG F3,0.38746666301985566,0.2592039673214107,0.10101047105762444,0.2198394444831248,0.03247945411798442,delta
8423,421,1,baseline,EEG F4,0.4124281249223834,0.2544640007675947,0.1131855583579372,0.20079605387337604,0.019126262078708597,delta
8424,421,1,baseline,EEG F7,0.35162795251756146,0.242973539228668,0.08801824033113705,0.27663263948185984,0.04074762844077371,delta
8425,421,1,baseline,EEG F8,0.5337663174036789,0.19164459001865103,0.08576060976155746,0.15987015740897378,0.02895832540713864,delta
8426,421,1,baseline,EEG T3,0.45026822649199416,0.19984190125407328,0.12121047416554753,0.17748764802020353,0.05119175006818152,delta
8427,421,1,baseline,EEG T4,0.4475797343904529,0.2512427579192992,0.09805585254327796,0.184143119018076,0.018978536128894028,delta
8428,421,1,baseline,EEG C3,0.35967807092891574,0.34390415409974673,0.1154187217082668,0.16066596888461554,0.020333084378455102,delta
8429,421,1,baseline,EEG C4,0.296336248039196,0.3742625503239464,0.10018153486825637,0.21690865549469657,0.012311011273904696,theta
8430,421,1,baseline,EEG T5,0.4241107068656825,0.07238114196436839,0.1632743480043795,0.29031324047747065,0.049920562688099,delta
8431,421,1,baseline,EEG T6,0.6443720871717004,0.11354090921248977,0.045697727856104424,0.17465303501021107,0.021736240749494616,delta
8432,421,1,baseline,EEG P3,0.13144710169299045,0.23845021306498287,0.2980994482570268,0.31211133105872924,0.01989190592627059,beta
8433,421,1,baseline,EEG P4,0.18666546524451552,0.26857655286144433,0.18364595011802046,0.3488294635107286,0.012282568265291295,beta
8434,421,1,baseline,EEG O1,0.07190930273185128,0.057297401419505824,0.4800901026015275,0.3775742994957886,0.013128893751326722,alpha
8435,421,1,baseline,EEG O2,0.13040594866687177,0.11586016528121743,0.22216653103915843,0.5181860313508369,0.013381323661915637,beta
8436,421,1,baseline,EEG Fz,0.3321618753621774,0.2517427788556227,0.11436347785396421,0.2690610807826858,0.032670787145549836,delta
8437,421,1,baseline,EEG Cz,0.23910641836377833,0.45522283249695433,0.09454232278774334,0.19986953954343348,0.01125888680809044,theta
8438,421,1,baseline,EEG Pz,0.13271368948822423,0.2352923067540862,0.30419043855521277,0.31427046601636693,0.013533099186109688,beta
8439,421,1,baseline,EEG A2-A1,0.3243445811124434,0.21544931673935286,0.06722028606744608,0.3606147678686353,0.03237104821212234,beta
8440,422,1,baseline,EEG Fp1,0.5425472787453726,0.19991964716338229,0.1210272774794026,0.1315545059648648,0.00495129064697777,delta
8441,422,1,baseline,EEG Fp2,0.6768611227454754,0.17912452073195193,0.07702330715908344,0.05497163760435529,0.012019411759133944,delta
8442,422,1,baseline,EEG F3,0.5268307295613415,0.2137685750648272,0.1253587997037638,0.1287160658057194,0.005325829864348014,delta
8443,422,1,baseline,EEG F4,0.7756002526349227,0.15465148643034887,0.04383773989491328,0.02188137869203289,0.004029142347782218,delta
8444,422,1,baseline,EEG F7,0.5112490664509622,0.19171423987645608,0.13320215810851446,0.1582346824642399,0.005599853099827258,delta
8445,422,1,baseline,EEG F8,0.7395298806846942,0.15570216105282209,0.051868461790830926,0.04083097375040176,0.012068522721251015,delta
8446,422,1,baseline,EEG T3,0.6453449155577113,0.15856817817666397,0.07562152469192207,0.09722684717782863,0.023238534395873926,delta
8447,422,1,baseline,EEG T4,0.817499982474841,0.073953623592577,0.011234375496420503,0.06318301788140962,0.034129000554751696,delta
8448,422,1,baseline,EEG C3,0.6623438612714204,0.17694893925714136,0.0705580266402055,0.07408787116384632,0.016061301667386212,delta
8449,422,1,baseline,EEG C4,0.6187215954114951,0.13305116453273616,0.05205113377325718,0.1804947166275468,0.01568138965496477,delta
8450,422,1,baseline,EEG T5,0.3253499650568801,0.06363756194598899,0.06852916581698176,0.3715973245957611,0.170885982584388,beta
8451,422,1,baseline,EEG T6,0.47511077453978323,0.06657095279841548,0.11373712457997669,0.3280767377376814,0.01650441034414317,delta
8452,422,1,baseline,EEG P3,0.6790138925251898,0.14914834055408582,0.06739665260998072,0.09868945507938255,0.005751659231361063,delta
8453,422,1,baseline,EEG P4,0.3069433051349907,0.0679178372230173,0.008569022697695657,0.5281635551219146,0.08840627982238179,beta
8454,422,1,baseline,EEG O1,0.7376807782130995,0.15099444274262178,0.056505956052760806,0.053816272120527475,0.0010025508709902925,delta
8455,422,1,baseline,EEG O2,0.6541015517543199,0.0749712802300424,0.03305007563836344,0.2338414702687672,0.004035622108507028,delta
8456,422,1,baseline,EEG Fz,0.5081940737718976,0.21486585714049078,0.12494847730716457,0.14409623291414758,0.007895358866299324,delta
8457,422,1,baseline,EEG Cz,0.2861048429912893,0.15191279342718733,0.12361133836757035,0.36876605569763304,0.06960496951631992,beta
8458,422,1,baseline,EEG Pz,0.7743330145785677,0.14645267769372858,0.039430081802474,0.0389912382495944,0.0007929876756353149,delta
8459,422,1,baseline,EEG A2-A1,0.06708609505092895,0.12439069086452124,0.22090676467677453,0.46589863749693794,0.1217178119108373,beta
8460,423,1,task,EEG Fp1,0.3815620075444822,0.09155995661346497,0.07785732444956253,0.3577319411704249,0.09128877022206539,delta
8461,423,1,task,EEG Fp2,0.3436336714397958,0.19533165517950887,0.13649210058890096,0.26631083328869415,0.05823173950310023,delta
8462,423,1,task,EEG F3,0.3619183188291516,0.14626298413313743,0.08838610789253001,0.3669524811950837,0.036480107950097214,beta
8463,423,1,task,EEG F4,0.36713320927375553,0.20613143146338106,0.0971572319078179,0.29934015950209497,0.030237967852950527,delta
8464,423,1,task,EEG F7,0.43306822331282174,0.09581513577660658,0.17676487380126105,0.24724178857169232,0.04710997853761835,delta
8465,423,1,task,EEG F8,0.666271168169035,0.1144514397610381,0.08312727874282148,0.10839289194080287,0.027757221386302714,delta
8466,423,1,task,EEG T3,0.5977079903719732,0.13983723054615327,0.03372464623498304,0.19678667906416614,0.031943453782724555,delta
8467,423,1,task,EEG T4,0.45413907674806314,0.12173649331822048,0.2240858270799608,0.17037984759961197,0.029658755254143482,delta
8468,423,1,task,EEG C3,0.6401822826822708,0.10224087498577086,0.05715623009981556,0.18234408292814533,0.018076529303997505,delta
8469,423,1,task,EEG C4,0.4469876974039311,0.17268783153561354,0.17337624152138426,0.18594162320710253,0.021006606331968727,delta
8470,423,1,task,EEG T5,0.5105618303993634,0.21126384095226738,0.055399703600650683,0.17926771138415018,0.04350691366356833,delta
8471,423,1,task,EEG T6,0.3777093735578029,0.07285423116445437,0.3513378410762326,0.1814495201648407,0.016649034036669386,delta
8472,423,1,task,EEG P3,0.6801477875546239,0.11917029592712314,0.0781073866717901,0.10747872399145043,0.015095805855012507,delta
8473,423,1,task,EEG P4,0.2190225906173821,0.17411121318349146,0.343408137302949,0.2355571059717897,0.027900952924387747,alpha
8474,423,1,task,EEG O1,0.5850043066353516,0.06828368690037892,0.1919210195163071,0.13174251194725684,0.02304847500070542,delta
8475,423,1,task,EEG O2,0.36791711635500157,0.06377891645279435,0.3859892456683196,0.16518306093458948,0.01713166058929506,alpha
8476,423,1,task,EEG Fz,0.3744032857255584,0.18291785856152942,0.05673514995988847,0.3636246220398971,0.02231908371312663,delta
8477,423,1,task,EEG Cz,0.5226688884732376,0.15474224667245803,0.10744400493906042,0.18861255337289823,0.026532306542345757,delta
8478,423,1,task,EEG Pz,0.6475254445092886,0.12950273673568966,0.03103773716512538,0.15740569039142885,0.034528391198467595,delta
8479,423,1,task,EEG A2-A1,0.6239270546139457,0.08877940834201661,0.10218074323599477,0.12079833808949088,0.06431445571855184,delta
8480,424,1,task,EEG Fp1,0.610841332922445,0.16001092491686647,0.11486648530240348,0.09682731899441901,0.017453937863866065,delta
